"Identificador URL";Nome;Categorias;"Nome da variação 1";"Valor da variação 1";"Nome da variação 2";"Valor da variação 2";"Nome da variação 3";"Valor da variação 3";Preço;"Preço promocional";"Peso (kg)";"Altura (cm)";"Largura (cm)";"Comprimento (cm)";Estoque;SKU;"Código de barras";"Exibir na loja";"Frete gratis";Descrição;Tags;"Título para SEO";"Descrição para SEO";Marca;"Produto Físico";"MPN (Cód. Exclusivo, Modelo Fabricante)";Sexo;"Faixa etária";Custo
prod-sutia-tomara-que-caia-rendado-duhellen-branco-5312;;;Cor;Branco;Tamanho;"GG (48)";"Largura do Tórax";"(76 a 80 cm) GG/M";149.00;137.00;0.10;8.00;16.00;35.00;13;5312BCOGGCM;7,90E+12;;;;;;;;;5312BCOGGCM;Feminino;Adulto;30.00
prod-sutia-tomara-que-caia-rendado-duhellen-branco-5312;;;Cor;Branco;Tamanho;"GG (48)";"Largura do Tórax";"(80 a 86 cm) GG/G";149.00;137.00;0.10;8.00;16.00;35.00;1;5312BCOGGCG;7,90E+12;;;;;;;;;5312BCOGGCG;Feminino;Adulto;30.00
prod-sutia-tomara-que-caia-rendado-duhellen-branco-5312;;;Cor;Branco;Tamanho;"GG (48)";"Largura do Tórax";"(90 a 100 cm) GG/XG";149.00;137.00;0.10;8.00;16.00;35.00;10;5312BCOGGCXG;7,90E+12;;;;;;;;;5312BCOGGCXG;Feminino;Adulto;30.00
prod-sutia-tomara-que-caia-rendado-duhellen-branco-5312;;;Cor;Branco;Tamanho;"GG (48)";"Largura do Tórax";"(101 a 107 cm) GG/EG";149.00;137.00;0.10;8.00;16.00;35.00;4;5312BCOGGCEG;7,90E+12;;;;;;;;;5312BCOGGCEG;Feminino;Adulto;30.00
prod-sutia-tomara-que-caia-rendado-duhellen-branco-5312;;;Cor;Branco;Tamanho;"XG (50)";"Largura do Tórax";"(92 a 100 cm) XG";149.00;137.00;0.10;8.00;16.00;35.00;1;5312BCOXG;7,90E+12;;;;;;;;;5312BCOXG;Feminino;Adulto;30.00
prod-sutia-tomara-que-caia-rendado-duhellen-branco-5312;;;Cor;Branco;Tamanho;"XG (50)";"Largura do Tórax";"(90 a 96 cm) XG/GG";149.00;137.00;0.10;8.00;16.00;35.00;18;5312BCOXGCGG;7,90E+12;;;;;;;;;5312BCOXGCGG;Feminino;Adulto;30.00
prod-sutia-tomara-que-caia-rendado-duhellen-branco-5312;;;Cor;Branco;Tamanho;"XG (50)";"Largura do Tórax";"(86 a 92 cm) XG/G";149.00;137.00;0.10;8.00;16.00;35.00;4;5312BCOXGCG;7,90E+12;;;;;;;;;5312BCOXGCG;Feminino;Adulto;30.00
prod-sutia-tomara-que-caia-rendado-duhellen-branco-5312;;;Cor;Branco;Tamanho;"XG (50)";"Largura do Tórax";"(79 a 86 cm) XG/M";149.00;137.00;0.10;8.00;16.00;35.00;5;5312BCOXGCM;7,90E+12;;;;;;;;;5312BCOXGCM;Feminino;Adulto;30.00
prod-sutia-tomara-que-caia-rendado-duhellen-branco-5312;;;Cor;Branco;Tamanho;"XG (50)";"Largura do Tórax";"(101 a 107 cm) XG/EG";149.00;137.00;0.10;8.00;16.00;35.00;3;5312BCOXGCEG;7,90E+12;;;;;;;;;5312BCOXGCEG;Feminino;Adulto;30.00
prod-sutia-tomara-que-caia-rendado-duhellen-branco-5312;;;Cor;Branco;Tamanho;"XG (50)";"Largura do Tórax";"(70 a 78 cm) XG/P";149.00;137.00;0.10;8.00;16.00;35.00;23;5312BCOXGCP;7,90E+12;;;;;;;;;5312BCOXGCP;Feminino;Adulto;30.00
prod-sutia-tomara-que-caia-rendado-duhellen-bordo-5312;"Sutiã Tomara Que Caia Rendado Bordô 5312";"Sutiãs > Tomara Que Caia, Sutiãs > Rendados, Sutiãs > ShapeWear, Coleções > Rouge, #DuhLovers > Carol Magon, #DuhLovers > Consultora Dai, #DuhLovers > Gabi Camargo, #DuhLovers > Jessica Albuquerque, #DuhLovers > Lara Cunha, #DuhLovers > Larissa Caetano, #DuhLovers > Maria Faceira, #DuhLovers > Pamela Otero, #DuhLovers > Sophia Marins, #DuhLovers > Todas na Modinha, 48 Horas\, 48 modelos por 48 reais, TQC por R$89 ";Cor;Bordô;Tamanho;"P (42)";"Largura do Tórax";"(70 a 74 cm) P";149.00;89.00;0.10;8.00;16.00;35.00;31;5312BORP;;SIM;NÃO;;"Sutia Tomara Que Caia Rendado Bordo 5312";"Sutiã Tomara Que Caia Rendado Bordô 5312";;"Duhellen Lingerie";SIM;5312BORP;Feminino;Adulto;30.00
prod-sutia-tomara-que-caia-rendado-duhellen-bordo-5312;;;Cor;Bordô;Tamanho;"P (42)";"Largura do Tórax";"(66 a 70 cm) P/PP";149.00;89.00;0.10;8.00;16.00;35.00;6;5312BORPCPP;;;;;;;;;;5312BORPCPP;Feminino;Adulto;30.00
prod-sutia-tomara-que-caia-rendado-duhellen-bordo-5312;;;Cor;Bordô;Tamanho;"P (42)";"Largura do Tórax";"(74 a 78 cm) P/M";149.00;89.00;0.10;8.00;16.00;35.00;11;5312BORPCM;;;;;;;;;;5312BORPCM;Feminino;Adulto;30.00
prod-sutia-tomara-que-caia-rendado-duhellen-bordo-5312;;;Cor;Bordô;Tamanho;"P (42)";"Largura do Tórax";"(76 a 80 cm) P/G";149.00;89.00;0.10;8.00;16.00;35.00;6;5312BORPCG;;;;;;;;;;5312BORPCG;Feminino;Adulto;30.00
prod-sutia-tomara-que-caia-rendado-duhellen-bordo-5312;;;Cor;Bordô;Tamanho;"M (44)";"Largura do Tórax";"(66 a 70 cm) M/PP";149.00;89.00;0.10;8.00;16.00;35.00;10;5312BORMCPP;;;;;;;;;;5312BORMCPP;Feminino;Adulto;30.00
prod-sutia-tomara-que-caia-rendado-duhellen-bordo-5312;;;Cor;Bordô;Tamanho;"M (44)";"Largura do Tórax";"(71 a 76 cm) M/P";149.00;89.00;0.10;8.00;16.00;35.00;9;5312BORMCP;;;;;;;;;;5312BORMCP;Feminino;Adulto;30.00
prod-sutia-tomara-que-caia-rendado-duhellen-bordo-5312;;;Cor;Bordô;Tamanho;"M (44)";"Largura do Tórax";"(78 a 82 cm) M/G";149.00;89.00;0.10;8.00;16.00;35.00;16;5312BORMCG;;;;;;;;;;5312BORMCG;Feminino;Adulto;30.00
prod-sutia-tomara-que-caia-rendado-duhellen-bordo-5312;;;Cor;Bordô;Tamanho;"G (46)";"Largura do Tórax";"(70 a 74 cm) G/PP";149.00;89.00;0.10;8.00;16.00;35.00;8;5312BORGCPP;;;;;;;;;;5312BORGCPP;Feminino;Adulto;30.00
prod-sutia-tomara-que-caia-rendado-duhellen-bordo-5312;;;Cor;Bordô;Tamanho;"G (46)";"Largura do Tórax";"(76 a 80 cm) G/M";149.00;89.00;0.10;8.00;16.00;35.00;3;5312BORGCM;;;;;;;;;;5312BORGCM;Feminino;Adulto;30.00
prod-sutia-tomara-que-caia-rendado-duhellen-bordo-5312;;;Cor;Bordô;Tamanho;"G (46)";"Largura do Tórax";"(85 a 90 cm) G/GG";149.00;89.00;0.10;8.00;16.00;35.00;1;5312BORGCGG;;;;;;;;;;5312BORGCGG;Feminino;Adulto;30.00
prod-sutia-tomara-que-caia-rendado-duhellen-bordo-5312;;;Cor;Bordô;Tamanho;"G (46)";"Largura do Tórax";"(90 a 100 cm) G/XG";149.00;89.00;0.10;8.00;16.00;35.00;5;5312BORGCXG;;;;;;;;;;5312BORGCXG;Feminino;Adulto;30.00
prod-sutia-tomara-que-caia-rendado-duhellen-bordo-5312;;;Cor;Bordô;Tamanho;"GG (48)";"Largura do Tórax";"(70 a 74 cm) GG/PP";149.00;89.00;0.10;8.00;16.00;35.00;7;5312BORGGCPP;;;;;;;;;;5312BORGGCPP;Feminino;Adulto;30.00
prod-sutia-tomara-que-caia-rendado-duhellen-bordo-5312;;;Cor;Bordô;Tamanho;"GG (48)";"Largura do Tórax";"(74 a 78 cm) GG/P";149.00;89.00;0.10;8.00;16.00;35.00;7;5312BORGGCP;;;;;;;;;;5312BORGGCP;Feminino;Adulto;30.00
prod-sutia-tomara-que-caia-rendado-duhellen-bordo-5312;;;Cor;Bordô;Tamanho;"GG (48)";"Largura do Tórax";"(101 a 107 cm) GG/EG";149.00;89.00;0.10;8.00;16.00;35.00;18;5312BORGGCEG;;;;;;;;;;5312BORGGCEG;Feminino;Adulto;30.00
prod-sutia-tomara-que-caia-rendado-duhellen-bordo-5312;;;Cor;Bordô;Tamanho;"XG (50)";"Largura do Tórax";"(92 a 100 cm) XG";149.00;89.00;0.10;8.00;16.00;35.00;8;5312BORXG;;;;;;;;;;5312BORXG;Feminino;Adulto;30.00
prod-sutia-tomara-que-caia-rendado-duhellen-bordo-5312;;;Cor;Bordô;Tamanho;"XG (50)";"Largura do Tórax";"(70 a 78 cm) XG/P";149.00;89.00;0.10;8.00;16.00;35.00;17;5312BORXGCP;;;;;;;;;;5312BORXGCP;Feminino;Adulto;30.00
prod-sutia-tomara-que-caia-rendado-duhellen-bordo-5312;;;Cor;Bordô;Tamanho;"XG (50)";"Largura do Tórax";"(101 a 107 cm) XG/EG";149.00;89.00;0.10;8.00;16.00;35.00;4;5312BORXGCEG;;;;;;;;;;5312BORXGCEG;Feminino;Adulto;30.00
prod-sutia-tomara-que-caia-super-sustentacao-duhellen-branco-5311;"Sutiã Tomara Que Caia Super Sustentação Branco 5311";"Sutiãs > Tomara Que Caia > Super Sustentação, Sutiãs > ShapeWear, #DuhLovers > Amanda Tayar, #DuhLovers > Andrea Maluxenas, #DuhLovers > Ariane Mendes, #DuhLovers > Carol Magon, #DuhLovers > Camila Oliveira, #DuhLovers > Cati Sampaio, #DuhLovers > Consultora Dai, #DuhLovers > Duda Mantovani, #DuhLovers > Ely Sabinno, #DuhLovers > Gabi Camargo, #DuhLovers > Gabi Frienzzo, #DuhLovers > Gabi Lima, #DuhLovers > Giulia Schwanke, #DuhLovers > Jessica Albuquerque, #DuhLovers > Jéssica Gomes, #DuhLovers > Julia Cascon, #DuhLovers > Katia Carvalho, #DuhLovers > Kelly Silva, #DuhLovers > Lara Cunha, #DuhLovers > Lais Crisostomo, #DuhLovers > Larissa Caetano, #DuhLovers > Leticia Brozio, #DuhLovers > Maria Faceira, #DuhLovers > Maíra Soares, #DuhLovers > Nayane Alcantara, #DuhLovers > Pamela Otero, #DuhLovers > Rafaela Garcia, #DuhLovers > Roberta Frias, #DuhLovers > Simone Gianello, #DuhLovers > Sophia Marins, #DuhLovers > Taiane Igansi, #DuhLovers > Todas na Modinha";Cor;Branco;Tamanho;"PP (40)";"Largura do Tórax";"(66 a 70 cm) PP";149.00;137.00;0.10;8.00;16.00;35.00;20;5311BCOPP;7,90E+12;SIM;NÃO;;"Sutia Tomara Que Caia Super Sustentacao Branco 5311";"Sutiã Tomara Que Caia Super Sustentação Branco 5311";"Venha conhecer Sutiã Tomara Que Caia Alta Sustentação Branco da Duhellen, feito sob a medida ideal do seu corpo. Clique e confira!";"Duhellen Lingerie";SIM;5311BCOPP;Feminino;Adulto;22.40
prod-sutia-tomara-que-caia-super-sustentacao-duhellen-branco-5311;;;Cor;Branco;Tamanho;"PP (40)";"Largura do Tórax";"(70 a 74 cm) PP/P";149.00;137.00;0.10;8.00;16.00;35.00;8;5311BCOPPCP;7,90E+12;;;;;;;;;5311BCOPPCP;Feminino;Adulto;22.40
prod-sutia-tomara-que-caia-super-sustentacao-duhellen-branco-5311;;;Cor;Branco;Tamanho;"PP (40)";"Largura do Tórax";"(74 a 78 cm) PP/M";149.00;137.00;0.10;8.00;16.00;35.00;4;5311BCOPPCM;7,90E+12;;;;;;;;;5311BCOPPCM;Feminino;Adulto;22.40
prod-sutia-tomara-que-caia-super-sustentacao-duhellen-branco-5311;;;Cor;Branco;Tamanho;"P (42)";"Largura do Tórax";"(70 a 74 cm) P";149.00;137.00;0.10;8.00;16.00;35.00;19;5311BCOP;7,90E+12;;;;;;;;;5311BCOP;Feminino;Adulto;22.40
prod-sutia-tomara-que-caia-super-sustentacao-duhellen-branco-5311;;;Cor;Branco;Tamanho;"P (42)";"Largura do Tórax";"(66 a 70 cm) P/PP";149.00;137.00;0.10;8.00;16.00;35.00;12;5311BCOPCPP;7,90E+12;;;;;;;;;5311BCOPCPP;Feminino;Adulto;22.40
prod-sutia-tomara-que-caia-super-sustentacao-duhellen-branco-5311;;;Cor;Branco;Tamanho;"P (42)";"Largura do Tórax";"(74 a 78 cm) P/M";149.00;137.00;0.10;8.00;16.00;35.00;10;5311BCOPCM;7,90E+12;;;;;;;;;5311BCOPCM;Feminino;Adulto;22.40
prod-sutia-tomara-que-caia-super-sustentacao-duhellen-branco-5311;;;Cor;Branco;Tamanho;"P (42)";"Largura do Tórax";"(76 a 80 cm) P/G";149.00;137.00;0.10;8.00;16.00;35.00;22;5311BCOPCG;7,90E+12;;;;;;;;;5311BCOPCG;Feminino;Adulto;22.40
prod-sutia-tomara-que-caia-super-sustentacao-duhellen-branco-5311;;;Cor;Branco;Tamanho;"M (44)";"Largura do Tórax";"(76 a 80 cm) M";149.00;137.00;0.10;8.00;16.00;35.00;10;5311BCOM;7,90E+12;;;;;;;;;5311BCOM;Feminino;Adulto;22.40
prod-sutia-tomara-que-caia-super-sustentacao-duhellen-branco-5311;;;Cor;Branco;Tamanho;"M (44)";"Largura do Tórax";"(66 a 70 cm) M/PP";149.00;137.00;0.10;8.00;16.00;35.00;14;5311BCOMCPP;7,90E+12;;;;;;;;;5311BCOMCPP;Feminino;Adulto;22.40
prod-sutia-tomara-que-caia-super-sustentacao-duhellen-branco-5311;;;Cor;Branco;Tamanho;"M (44)";"Largura do Tórax";"(71 a 76 cm) M/P";149.00;137.00;0.10;8.00;16.00;35.00;14;5311BCOMCP;7,90E+12;;;;;;;;;5311BCOMCP;Feminino;Adulto;22.40
prod-sutia-tomara-que-caia-super-sustentacao-duhellen-branco-5311;;;Cor;Branco;Tamanho;"M (44)";"Largura do Tórax";"(78 a 82 cm) M/G";149.00;137.00;0.10;8.00;16.00;35.00;24;5311BCOMCG;7,90E+12;;;;;;;;;5311BCOMCG;Feminino;Adulto;22.40
prod-sutia-tomara-que-caia-super-sustentacao-duhellen-branco-5311;;;Cor;Branco;Tamanho;"M (44)";"Largura do Tórax";"(83 a 88 cm) M/GG";149.00;137.00;0.10;8.00;16.00;35.00;7;5311BCOMCGG;7,90E+12;;;;;;;;;5311BCOMCGG;Feminino;Adulto;22.40
prod-sutia-tomara-que-caia-super-sustentacao-duhellen-branco-5311;;;Cor;Branco;Tamanho;"G (46)";"Largura do Tórax";"(80 a 84 cm) G";149.00;137.00;0.10;8.00;16.00;35.00;89;5311BCOG;7,90E+12;;;;;;;;;5311BCOG;Feminino;Adulto;22.40
prod-sutia-tomara-que-caia-super-sustentacao-duhellen-branco-5311;;;Cor;Branco;Tamanho;"G (46)";"Largura do Tórax";"(70 a 74 cm) G/PP";149.00;137.00;0.10;8.00;16.00;35.00;13;5311BCOGCPP;7,90E+12;;;;;;;;;5311BCOGCPP;Feminino;Adulto;22.40
prod-sutia-tomara-que-caia-super-sustentacao-duhellen-branco-5311;;;Cor;Branco;Tamanho;"G (46)";"Largura do Tórax";"(74 a 78 cm) G/P";149.00;137.00;0.10;8.00;16.00;35.00;9;5311BCOGCP;7,90E+12;;;;;;;;;5311BCOGCP;Feminino;Adulto;22.40
prod-sutia-tomara-que-caia-super-sustentacao-duhellen-branco-5311;;;Cor;Branco;Tamanho;"G (46)";"Largura do Tórax";"(76 a 80 cm) G/M";149.00;137.00;0.10;8.00;16.00;35.00;24;5311BCOGCM;7,90E+12;;;;;;;;;5311BCOGCM;Feminino;Adulto;22.40
prod-sutia-tomara-que-caia-super-sustentacao-duhellen-branco-5311;;;Cor;Branco;Tamanho;"G (46)";"Largura do Tórax";"(85 a 90 cm) G/GG";149.00;137.00;0.10;8.00;16.00;35.00;7;5311BCOGCGG;7,90E+12;;;;;;;;;5311BCOGCGG;Feminino;Adulto;22.40
prod-sutia-tomara-que-caia-super-sustentacao-duhellen-branco-5311;;;Cor;Branco;Tamanho;"G (46)";"Largura do Tórax";"(90 a 100 cm) G/XG";149.00;137.00;0.10;8.00;16.00;35.00;12;5311BCOGCXG;7,90E+12;;;;;;;;;5311BCOGCXG;Feminino;Adulto;22.40
prod-sutia-tomara-que-caia-super-sustentacao-duhellen-branco-5311;;;Cor;Branco;Tamanho;"G (46)";"Largura do Tórax";"(101 a 107 cm) G/EG";149.00;137.00;0.10;8.00;16.00;35.00;16;5311BCOGCEG;7,90E+12;;;;;;;;;5311BCOGCEG;Feminino;Adulto;22.40
prod-sutia-tomara-que-caia-super-sustentacao-duhellen-branco-5311;;;Cor;Branco;Tamanho;"GG (48)";"Largura do Tórax";"(86 a 92 cm) GG";149.00;137.00;0.10;8.00;16.00;35.00;23;5311BCOGG;7,90E+12;;;;;;;;;5311BCOGG;Feminino;Adulto;22.40
prod-sutia-tomara-que-caia-super-sustentacao-duhellen-branco-5311;;;Cor;Branco;Tamanho;"GG (48)";"Largura do Tórax";"(70 a 74 cm) GG/PP";149.00;137.00;0.10;8.00;16.00;35.00;23;5311BCOGGCPP;7,90E+12;;;;;;;;;5311BCOGGCPP;Feminino;Adulto;22.40
prod-sutia-tomara-que-caia-super-sustentacao-duhellen-branco-5311;;;Cor;Branco;Tamanho;"GG (48)";"Largura do Tórax";"(74 a 78 cm) GG/P";149.00;137.00;0.10;8.00;16.00;35.00;5;5311BCOGGCP;7,90E+12;;;;;;;;;5311BCOGGCP;Feminino;Adulto;22.40
prod-sutia-tomara-que-caia-super-sustentacao-duhellen-branco-5311;;;Cor;Branco;Tamanho;"GG (48)";"Largura do Tórax";"(76 a 80 cm) GG/M";149.00;137.00;0.10;8.00;16.00;35.00;14;5311BCOGGCM;7,90E+12;;;;;;;;;5311BCOGGCM;Feminino;Adulto;22.40
prod-sutia-tomara-que-caia-super-sustentacao-duhellen-branco-5311;;;Cor;Branco;Tamanho;"GG (48)";"Largura do Tórax";"(80 a 86 cm) GG/G";149.00;137.00;0.10;8.00;16.00;35.00;8;5311BCOGGCG;7,90E+12;;;;;;;;;5311BCOGGCG;Feminino;Adulto;22.40
prod-sutia-tomara-que-caia-super-sustentacao-duhellen-branco-5311;;;Cor;Branco;Tamanho;"GG (48)";"Largura do Tórax";"(90 a 100 cm) GG/XG";149.00;137.00;0.10;8.00;16.00;35.00;18;5311BCOGGCXG;7,90E+12;;;;;;;;;5311BCOGGCXG;Feminino;Adulto;22.40
prod-sutia-tomara-que-caia-super-sustentacao-duhellen-branco-5311;;;Cor;Branco;Tamanho;"GG (48)";"Largura do Tórax";"(101 a 107 cm) GG/EG";149.00;137.00;0.10;8.00;16.00;35.00;27;5311BCOGGCEG;7,90E+12;;;;;;;;;5311BCOGGCEG;Feminino;Adulto;22.40
prod-sutia-tomara-que-caia-super-sustentacao-duhellen-branco-5311;;;Cor;Branco;Tamanho;"XG (50)";"Largura do Tórax";"(92 a 100 cm) XG";149.00;137.00;0.10;8.00;16.00;35.00;7;5311BCOXG;7,90E+12;;;;;;;;;5311BCOXG;Feminino;Adulto;22.40
prod-sutia-tomara-que-caia-super-sustentacao-duhellen-branco-5311;;;Cor;Branco;Tamanho;"XG (50)";"Largura do Tórax";"(70 a 78 cm) XG/P";149.00;137.00;0.10;8.00;16.00;35.00;6;5311BCOXGCP;7,90E+12;;;;;;;;;5311BCOXGCP;Feminino;Adulto;22.40
prod-sutia-tomara-que-caia-super-sustentacao-duhellen-branco-5311;;;Cor;Branco;Tamanho;"XG (50)";"Largura do Tórax";"(79 a 86 cm) XG/M";149.00;137.00;0.10;8.00;16.00;35.00;11;5311BCOXGCM;7,90E+12;;;;;;;;;5311BCOXGCM;Feminino;Adulto;22.40
prod-sutia-tomara-que-caia-super-sustentacao-duhellen-branco-5311;;;Cor;Branco;Tamanho;"XG (50)";"Largura do Tórax";"(86 a 92 cm) XG/G";149.00;137.00;0.10;8.00;16.00;35.00;15;5311BCOXGCG;7,90E+12;;;;;;;;;5311BCOXGCG;Feminino;Adulto;22.40
prod-sutia-tomara-que-caia-super-sustentacao-duhellen-branco-5311;;;Cor;Branco;Tamanho;"XG (50)";"Largura do Tórax";"(90 a 96 cm) XG/GG";149.00;137.00;0.10;8.00;16.00;35.00;10;5311BCOXGCGG;7,90E+12;;;;;;;;;5311BCOXGCGG;Feminino;Adulto;22.40
prod-sutia-tomara-que-caia-super-sustentacao-duhellen-branco-5311;;;Cor;Branco;Tamanho;"XG (50)";"Largura do Tórax";"(101 a 107 cm) XG/EG";149.00;137.00;0.10;8.00;16.00;35.00;10;5311BCOXGCEG;7,90E+12;;;;;;;;;5311BCOXGCEG;Feminino;Adulto;22.40
prod-sutia-tomara-que-caia-super-sustentacao-duhellen-bordo-5311;"Sutiã Tomara Que Caia Super Sustentação Bordô 5311";"Sutiãs > Tomara Que Caia, Sutiãs > Sutiãs por 49 reais cada!, Coleções > Rouge, #DuhLovers > Ariane Mendes, #DuhLovers > Carol Magon, #DuhLovers > Cati Sampaio, #DuhLovers > Consultora Dai, #DuhLovers > Duda Mantovani, #DuhLovers > Ely Sabinno, #DuhLovers > Gabi Camargo, #DuhLovers > Gabi Frienzzo, #DuhLovers > Giulia Schwanke, #DuhLovers > Jessica Albuquerque, #DuhLovers > Jéssica Gomes, #DuhLovers > Julia Cascon, #DuhLovers > Kelly Silva, #DuhLovers > Lara Cunha, #DuhLovers > Larissa Caetano, #DuhLovers > Leticia Brozio, #DuhLovers > Maria Faceira, #DuhLovers > Maíra Soares, #DuhLovers > Nayane Alcantara, #DuhLovers > Pamela Otero, #DuhLovers > Rafaela Garcia, #DuhLovers > Roberta Frias, #DuhLovers > Simone Gianello, #DuhLovers > Sophia Marins, #DuhLovers > Todas na Modinha, 48 Horas\, 48 modelos por 48 reais, TQC por R$89 , DUHSALE";Cor;Bordô;"Largura do Tórax";"(71 a 76 cm) M/P";;;149.00;89.00;0.10;8.00;16.00;35.00;4;5311BORPCM;;SIM;NÃO;;"Sutia Tomara Que Caia Super Sustentacao Bordo 5311";"Sutiã Tomara Que Caia Super Sustentação Bordô 5311";"Venha conhecer Sutiã Tomara Que Caia Alta Sustentação Bordô da Duhellen, sutiã sem alça feito sob a medida ideal do seu corpo. Clique e confira!";"Duhellen Lingerie";SIM;5311BORPCM;Feminino;Adulto;22.40
prod-sutia-tomara-que-caia-super-sustentacao-duhellen-bordo-5311;;;Cor;Bordô;"Largura do Tórax";"(70 a 74 cm) GG/PP";;;149.00;89.00;0.10;8.00;16.00;35.00;6;5311BORPCM;;;;;;;;;;5311BORPCM;Feminino;Adulto;22.40
prod-calcinha-basica-elastico-aberto-duhellen-0998;"Calcinha Básica Elástico Aberto Bege Duhellen 0998";"Calcinhas > Básicas, Calcinhas > Tanga, Coleções > Basic, #DuhLovers > Amanda Tayar, #DuhLovers > Andrea Maluxenas, #DuhLovers > Dra. Marianna Mármora, #DuhLovers > Gabi Camargo, #DuhLovers > Gabi Lima, #DuhLovers > Kamila Smaili, #DuhLovers > Katia Carvalho, #DuhLovers > Larissa Caetano, #DuhLovers > Sophia Marins";Cor;Bege;Tamanho;P;;;39.00;27.00;0.03;5.00;15.00;15.00;5;0998BEGP;;SIM;NÃO;;"Calcinha Basica Elastico Aberto Bege Duhellen 0998";"Calcinha Básica Elástico Aberto Bege Duhellen 0998";;"Duhellen Lingerie";SIM;0998BEGP;Feminino;Adulto;10.00
prod-calcinha-basica-elastico-aberto-duhellen-0998;;;Cor;Bege;Tamanho;G;;;39.00;27.00;0.03;5.00;15.00;15.00;6;0998BEGG;7,90E+12;;;;;;;;;0998BEGG;Feminino;Adulto;10.00
prod-calcinha-basica-elastico-aberto-duhellen-0998;;;Cor;Bege;Tamanho;GG;;;39.00;27.00;0.03;5.00;15.00;15.00;7;0998BEGGG;7,90E+12;;;;;;;;;0998BEGGG;Feminino;Adulto;10.00
sutia-basico-com-bojo-e-aro-inteirico-bege-duhellen-5100;"Sutiã Básico Com Bojo E Aro Inteiriço Bege Duhellen 5100";"Sutiãs > Básicos, Coleções > Basic, #DuhLovers > Consultora Dai, #DuhLovers > Dra. Marianna Mármora, #DuhLovers > Kamila Smaili, #DuhLovers > Larissa Caetano, #DuhLovers > Sophia Marins, 48 Horas\, 48 modelos por 48 reais";Cor;Bege;Tamanho;"PP (40)";;;137.00;127.00;0.10;8.00;15.00;40.00;0;5100BEGPP;;SIM;NÃO;;"Sutia Basico Com Bojo E Aro Inteirico Bege Duhellen 5100";"Sutiã Básico Com Bojo E Aro Inteiriço Bege Duhellen 5100";;"Duhellen Lingerie";SIM;5100BEGPP;Feminino;Adulto;22.25
sutia-basico-com-bojo-e-aro-inteirico-bege-duhellen-5100;;;Cor;Bege;Tamanho;"P (42)";;;137.00;127.00;0.10;8.00;15.00;40.00;28;5100BEGP;7,90E+12;;;;;;;;;5100BEGP;Feminino;Adulto;22.25
sutia-basico-com-bojo-e-aro-inteirico-bege-duhellen-5100;;;Cor;Bege;Tamanho;"M (44)";;;137.00;127.00;0.10;8.00;15.00;40.00;21;5100BEGM;7,90E+12;;;;;;;;;5100BEGM;Feminino;Adulto;22.25
sutia-basico-com-bojo-e-aro-inteirico-bege-duhellen-5100;;;Cor;Bege;Tamanho;"G (46)";;;137.00;127.00;0.10;8.00;15.00;40.00;8;5100BEGG;7,90E+12;;;;;;;;;5100BEGG;Feminino;Adulto;22.25
sutia-basico-com-bojo-e-aro-inteirico-bege-duhellen-5100;;;Cor;Bege;Tamanho;"GG (48)";;;137.00;127.00;0.10;8.00;15.00;40.00;5;5100BEGGG;7,90E+12;;;;;;;;;5100BEGGG;Feminino;Adulto;22.25
prod-sutia-nadador-liso-com-bojo-duhellen-5124;"Sutiã Nadador Liso Com Bojo Preto Duhellen 5124";"Sutiãs > Básicos, Sutiãs > Nadador, Coleções > Basic, #DuhLovers > Amanda Tayar, #DuhLovers > Andrea Maluxenas, #DuhLovers > Consultora Dai, #DuhLovers > Dra. Marianna Mármora, #DuhLovers > Kamila Smaili, #DuhLovers > Katia Carvalho, #DuhLovers > Lais Crisostomo, #DuhLovers > Larissa Caetano, #DuhLovers > Pamela Otero, 48 Horas\, 48 modelos por 48 reais";Cor;Preto;Tamanho;"P (42)";;;127.00;107.00;0.10;8.00;15.00;40.00;16;5124PTOP;7,90E+12;SIM;NÃO;;"Sutia Nadador Liso Com Bojo Preto Duhellen 5124";"Sutiã Nadador Liso Com Bojo Preto Duhellen 5124";;"Duhellen Lingerie";SIM;5124PTOP;Feminino;Adulto;21.82
prod-sutia-nadador-liso-com-bojo-duhellen-5124;;;Cor;Preto;Tamanho;"M (44)";;;127.00;107.00;0.10;8.00;15.00;40.00;5;5124PTOM;7,90E+12;;;;;;;;;5124PTOM;Feminino;Adulto;21.82
prod-sutia-nadador-liso-com-bojo-duhellen-5124;;;Cor;Preto;Tamanho;"G (46)";;;127.00;107.00;0.10;8.00;15.00;40.00;6;5124PTOG;7,90E+12;;;;;;;;;5124PTOG;Feminino;Adulto;21.82
prod-sutia-nadador-liso-com-bojo-duhellen-5124;;;Cor;Preto;Tamanho;"GG (48)";;;127.00;107.00;0.10;8.00;15.00;40.00;2;5124PTOGG;7,90E+12;;;;;;;;;5124PTOGG;Feminino;Adulto;21.82
